Full_Name,Lat,Long,YeStart,YeEnd,Funestus
Boriziny,-15.6956,47.6849,2006,2014,0.0
Ambalafety,-16.0202,47.3805,2011,2011,1.0
Bekoratsaka,-16.1073,47.4907,2011,2011,1.0
Ambohimahavelona,-15.5833,48.8167,1997,1998,1.0
Sambaina,-19.617,47.133,1994,1994,0.0
Alakamisy,-19.883,46.899,1999,1999,0.0
Ambalafeno,-20.1167,46.6667,1999,1999,0.0
Ambondromisotra,-20.101,46.715,1997,1998,0.0
Ankily Fidirana,-19.5246,46.5524,1999,1999,0.0
Antsongondrano,-19.824,46.498,1996,1999,0.0
Belanitra,-19.6097,46.4398,1999,1999,0.0
Fisaorana,-20.18,46.9,2000,2000,0.0
Iavokola,-19.5858,46.658,1999,1999,0.0
Soavina,-19.854,46.814,1999,1999,0.0
Tsarafara-Ambararata,-19.636,46.33,1997,1998,1.0
Tsaratanana,-19.7683,46.69,1999,1999,0.0
Bevohazo,-21.199,47.483,2013,2013,1.0
Manokoakora,-21.2873,47.5442,2013,2013,1.0
Manokoakora,-21.2865,47.5448,2013,2013,1.0
Menarano,-21.283,47.466,2013,2013,1.0
Vohiparara,-21.2395,47.3939,2013,2013,1.0
Ampasimanjeva,-21.741,48.041,1994,1994,0.0
Mideboka,-22.02,47.97,2001,2001,1.0
Vangaindranokely,-22.1833,48.0,2001,2001,0.0
Amboanato,-21.134,48.382,2001,2001,1.0
Ambodiaviavy,-20.934,48.133,2013,2013,1.0
Marofinaritra,-21.2167,48.3333,2001,2001,0.0
Tsaravary,-21.25,48.3,2001,2001,1.0
Mandrapakaholo,0.0,0.0,1999,2001,1.0
Chikoledza,-14.2803,34.678,2010,2011,1.0
Dedza,-14.379,34.333,2009,2015,1.0
Dziko,-14.2489,34.6067,2010,2011,1.0
Mankhande,-14.2999,34.7229,2010,2011,1.0
53022 & 53023,-13.433,33.567,1991,1992,1.0
53024 & 53025,-13.466,33.583,1991,1992,1.0
53026 & 53027,-13.434,33.565,1991,1992,1.0
53028 & 53029,-13.4667,33.5833,1991,1992,1.0
53066 & 53067,-13.434,33.568,1992,1992,1.0
Mchoka,-13.667,33.532,2010,2011,1.0
Thipa,-12.9846,33.3857,2015,2015,0.0
Chimtedza,-13.9813,33.6372,2013,2013,0.0
Cholokoto,-13.767,33.733,2012,2013,1.0
Mbingwa,-13.6917,33.0512,2015,2015,0.0
Mgona,-13.666,33.13,2009,2010,0.0
35523,-12.9333,34.2833,2003,2003,0.0
Chapota,-12.4746,34.0853,2012,2012,1.0
Chibalepama,-12.3116,34.0164,2012,2012,1.0
Chimkwende,-12.9842,34.3036,2009,2015,1.0
Chiputa,-12.95,34.3001,2012,2012,1.0
Kalungama,-13.164,34.25,2009,2010,1.0
Matawale,-12.3243,34.0386,2012,2012,1.0
Mwazanduwa,-12.311,34.017,2009,2010,1.0
Nkotakota,-12.9304,34.2941,2000,2014,1.0
Tawala,-12.4746,34.0853,2012,2012,1.0
Vwawa,-12.4093,34.0903,2012,2013,1.0
Mtanda,-14.6186,34.5494,2012,2012,0.0
Chikombe,-13.5333,34.3666,2011,2011,1.0
Chilungo,-14.0628,34.5283,2012,2015,1.0
Chipoka,-13.9935,34.5105,2010,2013,1.0
Mafco,-13.769,34.5871,2010,2011,1.0
Mang'oma,-13.8106,34.5223,2014,2015,1.0
Mchoka,-13.7707,34.6012,2011,2011,1.0
Mtanda,-13.539,34.2803,2009,2010,0.0
Ndini,-13.9415,34.5327,2009,2012,0.0
Ngozi,-14.0683,34.5108,2012,2012,1.0
Pemba,-13.8075,34.5196,2012,2012,1.0
Salima,-13.7879,34.4579,2009,2014,1.0
Chitipa,-9.6987,33.2698,2015,2015,0.0
40942,-9.934,33.936,2000,2000,1.0
Fulirwa,-10.4167,34.1833,2011,2012,1.0
Kafikisira,-10.2289,34.0445,2015,2015,0.0
Kafwita,-9.8038,33.8388,2014,2014,0.0
Kwambwe,-9.8868,33.9124,2010,2010,1.0
Matete,-10.379,34.2101,2011,2012,1.0
Mwakabighili,-9.8347,33.8758,2010,2011,1.0
Mwakanyamale/Kalambo,-9.7824,33.8926,2010,2010,1.0
Mwampaghatwa,-9.9089,33.9117,2010,2010,1.0
Mwenemambwe,-10.3507,34.1044,2010,2011,1.0
Mwenetete I,-9.8714,33.9114,2010,2010,1.0
Mwenetete II,-9.9553,33.9374,2010,2010,1.0
Mwenimambwe,-10.353,34.1044,2014,2014,0.0
Ovwa,-10.2289,34.0445,2015,2015,0.0
Wovwe,-10.3142,34.1381,2010,2011,1.0
Likoma Island,-12.061,34.737,2009,2014,1.0
Banga,-11.6501,34.2335,2011,2011,1.0
Chinkole,-11.147,34.212,2009,2010,1.0
Dwambazi,-12.2333,34.0167,2013,2013,1.0
Kande,-11.9503,34.1212,2012,2015,1.0
Matete,-12.0377,34.0523,2011,2014,1.0
Mfundi,-12.2206,33.9878,2011,2011,1.0
Nkhata,-11.607,34.2936,2009,2014,1.0
Chasuchila,-15.0824,35.1962,2013,2013,1.0
Chasuchila 2,-15.0589,35.1907,2013,2013,1.0
Chasuchila 3,-15.0788,35.1881,2013,2013,1.0
Chietwere,-14.9762,35.2257,2013,2013,1.0
Chilembwe 1,-15.0632,35.1917,2013,2013,1.0
Chilembwe 2,-15.072,35.1712,2013,2013,1.0
Chiloboto,-15.0019,35.2047,2013,2013,1.0
Chisalanga,-14.9978,35.1888,2013,2013,1.0
Kanungwa,-14.9741,35.2131,2013,2013,1.0
Kasonya,-15.0982,35.1788,2013,2013,1.0
Katundu,-15.0465,35.1938,2013,2013,1.0
Kumbani,-15.005,35.1943,2012,2013,1.0
Liwonde 1,-15.0687,35.0687,2009,2009,0.0
Mmanga,-15.0425,35.1831,2013,2013,1.0
Mnjale,-15.0297,35.1838,2013,2013,1.0
Msamati,-15.0381,35.2028,2013,2013,1.0
Mtole,-14.9557,35.214,2013,2013,1.0
Mtonya,-15.0499,35.2005,2013,2013,1.0
Namwera,-15.0086,35.213,2013,2013,1.0
Ng誳mbe,-15.0511,35.2062,2013,2013,1.0
Sitima,-15.1103,35.1926,2013,2013,1.0
Thukuta,-15.0609,35.1781,2013,2013,1.0
Wala,-14.9948,35.2171,2013,2013,1.0
Belo,-16.02,34.8178,2002,2013,1.0
Chinkole,-16.0345,34.8572,2012,2012,0.0
Chipula,-15.9904,34.7805,2001,2003,1.0
Fulirwa,-16.0196,34.8198,2012,2012,1.0
Illovo (Nchalo),-16.2467,34.9111,2007,2007,1.0
Kalima,-16.0195,34.8178,2015,2015,1.0
Kela,-16.0833,34.8,2001,2015,1.0
Majete Game Park,-15.926,34.6069,2012,2012,1.0
Makhwira,-16.3,35.0667,2013,2013,1.0
Maseya,-16.1277,34.7886,2013,2013,1.0
Medrum,-16.0326,34.8361,2012,2012,1.0
Ngabu,-16.3925,34.7828,2013,2013,1.0
Nkwazi,-16.1699,34.903,2005,2012,1.0
Ntwana,-16.019,34.8178,2009,2015,1.0
Nyamphota,-16.0853,34.7449,2013,2013,1.0
Seseo,-16.078,34.82,1995,2001,1.0
Sisewo,-16.0241,34.8235,2015,2015,0.0
Thom,-16.2469,34.8592,2005,2007,0.0
Chabwera,-14.9427,35.4413,2012,2013,1.0
Chibwana,-14.7833,35.4,2011,2011,1.0
Kalonjere,-15.1973,35.3715,2012,2013,1.0
Kaudzu,-15.0439,35.2313,2012,2013,1.0
Machinga,-14.966,35.516,2009,2014,1.0
Makulisha,-15.1447,35.1924,2011,2015,1.0
Matope,-15.0902,35.3636,2015,2015,1.0
Naungu,-14.701,35.567,2012,2013,1.0
Sitola,-15.0751,35.5182,2012,2013,1.0
53030 & 53031,-14.583,35.35,1991,1992,1.0
53032 & 53033,-14.5,35.249,1991,1992,1.0
53034 & 53035,-14.514,35.267,1991,1992,1.0
53036 & 53037,-14.508,35.242,1991,1992,1.0
"53058, 53059, 53060, 53061",-14.515,35.266,1991,1992,1.0
Chilombo,-14.1567,34.9382,2011,2011,1.0
Chipereka,-14.3825,35.2793,2010,2011,1.0
Chiwaro,-14.3378,35.1477,2009,2010,1.0
Kela,-14.3014,35.1172,2011,2011,0.0
Mataula,-14.308,35.139,2015,2015,0.0
Mkali,-14.382,35.198,1995,2000,0.0
Nabale,-14.2108,35.0544,2011,2011,1.0
Piyasi,-14.4484,35.3206,2014,2015,1.0
Chapananga,-16.0809,35.5761,2012,2013,1.0
Fumbi,-15.7006,34.4014,2015,2015,0.0
Kayera,-15.6967,34.4154,2015,2015,0.0
Thambani,-15.7013,34.3993,2013,2013,1.0
53040,-16.384,35.133,1991,1992,1.0
53044,-16.4167,35.15,1991,1992,1.0
53046 & 53048,-16.385,35.134,1991,1992,1.0
53056 & 53057,-16.386,35.136,1991,1992,0.0
Davide,-17.0201,35.1987,2009,2012,0.0
Lundu,-16.8833,35.2833,2013,2013,1.0
Mgona,-16.7343,35.2783,2012,2012,0.0
Nsanje,-16.9135,35.2494,1992,2014,0.0
Pansuwo,-16.9825,35.1971,2013,2013,1.0
Mwango,-15.6427,35.7857,2015,2015,0.0
Phalombe,-15.801,35.645,2009,2014,1.0
35524,-16.07,35.149,1997,1997,0.0
Chimaliro,-15.94,35.188,2012,2013,1.0
Kapichi,-16.1276,35.2926,2012,2013,1.0
Nchilamwera,-16.0515,35.1655,2013,2013,0.0
Thomas,-16.0289,34.9791,2012,2012,1.0
Chapola,-15.332,35.481,2009,2010,1.0
Kapichi,-15.25,35.45,2015,2015,0.0
Djicoroni Para,12.6093,-8.0379,2012,2012,0.0
Magnadoue,16.3847,-0.0514,2010,2010,0.0
Wabaria,16.1933,-0.0317,2010,2010,0.0
Medine,14.367,-11.369,2001,2001,0.0
Sokourani,14.2245,-11.6844,1999,2010,1.0
Yatela,14.0993,-11.7833,2001,2001,0.0
Banfara,13.0838,-9.6004,2010,2010,0.0
Founia Berda,12.9,-9.4833,2010,2010,0.0
Fourgna Berda/Banfara,13.075,-9.6049,2012,2012,0.0
Bako,13.65,-7.2667,2008,2009,0.0
Boyila,13.47,-7.2,2009,2010,0.0
Filanibougou,13.7833,-7.1333,2008,2009,0.0
Kondo,13.7833,-7.25,2008,2009,0.0
M'Piabougou,14.0,-7.3167,2009,2010,0.0
N誈alamadibi,13.55,-7.4333,2009,2010,0.0
Serimana,13.5333,-7.15,2008,2009,0.0
Thierola,13.6667,-7.2167,2008,2009,0.0
Zanga,13.6833,-7.2167,2008,2009,0.0
N'gabakoro,12.7167,-7.0167,1999,2004,1.0
Fourda,12.15,-8.5667,2008,2008,0.0
Kela,11.884,-8.451,2002,2009,1.0
Kenieroba,12.1833,-8.55,2008,2008,0.0
Bancoumana,12.2,-8.268,1993,2010,1.0
Bozokin,12.165,-8.246,2005,2008,1.0
Dangassa,12.1911,-8.1263,2012,2013,0.0
Doneguebougou (Cemetary),12.805,-7.9875,2010,2010,0.0
Doneguebougou (fulani),12.8078,-7.9819,2010,2010,0.0
Doneguebougou (Grove),12.8031,-7.9861,2010,2010,0.0
Doneguebougou (Marche),12.8081,-7.9858,2010,2010,0.0
Kati,12.748,-8.077,2009,2014,0.0
Kolle,12.269,-7.784,2000,2000,0.0
N誘oubana,12.8406,-8.1126,1996,1998,0.0
N'gabacoro Droit,12.6833,-7.8333,1999,1999,0.0
Pimperena II,12.684,-7.869,1996,1996,0.0
Sanambele,12.3084,-7.8464,2010,2010,0.0
Selenkenyi II,12.2983,-8.355,2002,2003,0.0
Bababougou,13.45,-7.04,2009,2010,0.0
Bagadaji,13.51,-7.06,2009,2010,0.0
Kenenkoun,13.1,-7.25,2010,2012,0.0
Kolimana,13.35,-6.9333,2008,2009,0.0
Sanafouka,13.33,-7.1,2009,2010,0.0
Sirakorola,13.288,-7.5694,2010,2012,0.0
Dourou,14.3038,-3.4309,2010,2010,0.0
Bankass,13.433,-3.751,2009,2014,0.0
Gomitogo,13.912,-4.6537,2010,2010,0.0
Gomitogo/Djenne central/Wono/Edugu Were,13.8892,-4.5392,2012,2012,0.0
Hombori,15.283,-1.701,2002,2004,0.0
Anakedie,14.5111,-3.0705,1998,1998,1.0
Binedama,14.4597,-3.0558,1998,2000,1.0
Manteourou,14.4538,-3.0194,1998,2000,1.0
Naye,14.4277,-3.0366,1998,2000,1.0
3km north of Mopti,14.5435,-4.1932,2008,2008,0.0
Papara,14.7889,-3.8939,2010,2010,0.0
Sambere,14.7775,-3.9203,2010,2010,0.0
Sarebambara,14.7955,-3.9357,2010,2010,0.0
Saredere,14.7684,-3.9053,2010,2010,0.0
Semina,14.865,-3.8392,2010,2010,0.0
Inner Niger Delta,14.6166,-4.5,2008,2008,1.0
Baroueli,13.075,-6.835,2009,2014,0.0
Bouadie/Tigui,13.0119,-6.6125,2012,2012,0.0
Dioro,12.8292,-6.4965,2012,2013,0.0
"Tia, Touna",13.1136,-5.8324,2012,2012,0.0
Sarango,14.118,-5.769,1999,2001,1.0
Coccodi,14.3645,-6.002,1999,2001,1.0
Curely,14.3359,-6.0224,1999,2001,1.0
Dokobougou,14.34,-5.94,1995,2004,1.0
Hamdalaye,14.3909,-6.0013,1999,2001,1.0
Kalanampala,14.36,-5.91,1995,1997,1.0
Kolodougou,14.136,-5.985,1999,2001,1.0
Koyancoura,14.2766,-5.9641,1999,2001,1.0
Molodo Bamana,14.2816,-6.0345,1999,2001,1.0
Mourdian,14.158,-6.0316,1999,2001,1.0
Nango,14.2915,-5.985,1999,2001,1.0
Niessoumana,14.167,-6.134,1995,2001,1.0
NIH,14.267,-5.833,2005,2005,0.0
Nionokoroni,14.3056,-6.0335,1999,2001,1.0
Siengo,14.3985,-5.9753,1999,2001,1.0
Sokourani/Toumakoro,14.0621,-6.1822,2012,2012,0.0
Soungalokan,14.4541,-5.8792,1999,2001,1.0
Tenegue,14.15,-5.868,1995,2001,1.0
Tigahougou,14.502,-5.985,1999,2001,1.0
Tissana,14.33,-5.97,1995,2001,1.0
Toukoucoura,14.3273,-5.9653,1999,2001,1.0
Toumakoro,14.052,-6.182,1995,2010,1.0
Kongo,11.6562,-6.8628,2000,2000,0.0
Koumantou,11.405,-6.844,2009,2009,0.0
Massabla/Dalabani,11.3856,-7.46,2012,2012,0.0
Morilla Mine,11.5,-6.8333,1999,2007,1.0
Semos & Yatela Mines (Sadiola),12.102,-5.468,2006,2014,1.0
Kokouna,11.217,-6.268,1996,2004,0.0
Sidarebougou,11.4664,-5.743,2006,2009,0.0
Binko,11.5328,-8.2886,2012,2012,0.0
Selingue,11.633,-8.234,2004,2004,1.0
Takan,11.47,-8.33,2012,2012,0.0
Toumani-Oulena,11.3833,-8.35,2010,2012,1.0
Banikane,16.045,-3.599,2002,2006,0.0
Kabara,16.7111,-2.9851,2010,2010,0.0
Camp Mooloman,0.0,0.0,2001,2001,0.0
Aoujeft,20.025,-13.052,2011,2013,0.0
Le Grane,17.0439,-12.3983,2003,2003,0.0
Hseytine,17.1505,-12.1267,2003,2003,0.0
Assaba,16.611,-11.4,2003,2003,0.0
Brakna,17.05,-13.917,2003,2003,0.0
Sagelmaure,17.181,-13.2369,2003,2003,0.0
Taiba,17.0701,-13.9355,2003,2003,0.0
Toulde,16.423,-14.082,2003,2003,0.0
Bakhao,16.6683,-14.4301,2003,2011,0.0
Houdalahi,16.6221,-14.2224,2003,2003,0.0
Sarandougou,16.6171,-14.2688,2003,2003,0.0
Thienel,16.5927,-14.2764,2011,2011,0.0
Guimi,17.4667,-13.2333,2003,2003,0.0
Tezekra,16.3333,-12.4297,2003,2003,0.0
Kelebele,15.7166,-11.7561,2003,2003,0.0
Ghabou,14.7417,-12.086,2011,2013,0.0
Gouraye,14.8992,-12.4489,2011,2013,0.0
Kouraye,14.9034,-12.421,2011,2011,0.0
Sabou Cire,14.8137,-12.0562,2011,2011,0.0
Hodh El Gharbi,16.666,-9.617,2003,2003,0.0
Oum Lahyad,16.5513,-9.0148,1998,1998,0.0
Wagder,16.663,-9.5436,1998,1998,0.0
Dar el Barka,18.1394,-15.9247,2012,2012,0.0
Dar Naim,18.1048,-15.9289,2009,2013,0.0
El Mechrou,18.1347,-15.9328,2012,2012,0.0
Hay Saken,18.1242,-15.9333,2012,2012,0.0
Lycee Teyarett (1),18.1269,-15.9369,2012,2012,0.0
Lycee Teyarett (2),18.1267,-15.9367,2012,2012,0.0
Mallah,18.0689,-15.9472,2012,2012,0.0
Mgueizira,18.1164,-15.9392,2012,2012,0.0
Ould Badou,18.1167,-15.9222,2012,2012,0.0
Teyarett,18.1278,-15.9392,2009,2013,0.0
Teyarett N,18.1485,-15.9352,2011,2011,0.0
Zaatar,18.0839,-15.9377,2007,2011,0.0
Gabbou,18.2732,-12.3523,2011,2011,0.0
Nbeika,17.9808,-12.2542,2011,2013,0.0
Tagant,18.551,-11.416,1999,2003,0.0
Trarza,17.375,-14.606,2003,2003,1.0
Boynaye,16.5578,-16.3287,2003,2003,0.0
Keur Massene,16.551,-16.234,2003,2013,0.0
Sounatou,0.0,0.0,2011,2011,0.0
Bambo East,-12.929,45.174,2002,2002,0.0
Dzoumogn�,-12.716,45.116,2010,2011,0.0
Longoni,-12.7313,45.1658,2003,2003,0.0
Majicavo I,-12.7553,45.2297,2002,2002,0.0
Mtsamgamouji Embato,-12.7614,45.0866,2002,2002,0.0
Mtsamgamouji Lambiqua,-12.7575,45.0804,2002,2002,0.0
Impiri,-13.331,38.2614,2012,2012,1.0
Kwekwe 1,-13.7595,38.4128,2012,2012,1.0
Kwekwe 2,-13.9523,38.3886,2012,2012,1.0
Mavala,-13.1963,38.3058,2012,2012,1.0
Conhane,-24.7228,32.8906,2002,2006,0.0
Hokwe,-24.6871,33.173,2000,2000,0.0
Massavasse,-24.6231,33.1122,2003,2007,1.0
Tihuquine,-24.6887,33.1166,2009,2009,1.0
Combomune,-23.469,32.453,2001,2001,0.0
Chindjiguire,-23.9422,35.0289,2002,2002,0.0
Cotsuane,-23.3697,35.3133,2002,2006,0.0
Furvela,-23.716,35.3,2001,2010,1.0
Linga Linga,-23.7074,35.404,2009,2011,1.0
Macome,-24.7292,34.8019,2001,2001,0.0
Boquisso,-19.4131,33.4514,2002,2006,0.0
Guro,-17.434,33.331,2001,2001,0.0
Beluluane,-25.9108,32.4064,2000,2000,1.0
Manguissa,-26.067,32.332,2002,2006,0.0
Mozal,-25.9208,32.3974,2000,2002,1.0
Malhampsene,-25.8881,32.4331,2002,2006,0.0
Maragra sugar estate,-25.1419,32.5423,2009,2009,1.0
Motaze,-24.8,32.865,2002,2006,1.0
Manchiana,-25.4486,32.7811,2001,2002,1.0
Ribangua,-25.3683,32.8353,2014,2014,1.0
Ilha Josina,-25.5362,32.7715,2001,2007,1.0
Polana Cani峯 B,-25.9464,32.6108,1994,1994,1.0
Trevo,-25.9658,32.5778,1994,1998,1.0
Jose Macamo,-25.9475,32.5424,1992,1993,1.0
Ferroviario,-25.928,32.6183,2002,2006,1.0
Polana Cani峯,-25.9341,32.6131,1994,2006,1.0
Laulane,-25.8958,32.6125,1994,1994,1.0
Mahotas,-25.883,32.617,2002,2006,1.0
Benfica,-25.8953,32.5653,2000,2002,1.0
Jardim,-25.9262,32.5472,1992,1994,1.0
Luis Cabral,-25.9381,32.5415,1992,2006,1.0
Mossuril,-14.96,40.659,2000,2000,0.0
Mafambisse,-19.5364,34.6249,2000,2006,1.0
Mazoe,-16.2728,33.5456,2001,2001,0.0
Maganja da Costa,-17.3081,37.5146,2006,2014,1.0
Muibi,-17.5089,37.5439,2006,2010,1.0
Majaua,-16.282,35.45,2006,2012,1.0
Molumbo,-15.7884,35.9957,2012,2012,0.0
25 de Junho,-16.69,37.0185,2006,2010,1.0
CFM,-16.8374,36.994,2002,2008,1.0
Mugeba,-16.5195,37.1676,2006,2010,1.0
Nacuzuba,-16.5354,37.1799,2006,2010,0.0
Posto Agricola,-16.7977,37.0058,2006,2010,1.0
Mopeia,-17.978,35.71,2007,2014,0.0
Morrumbala,-17.328,35.589,2007,2014,1.0
Macuse,-17.718,37.193,2000,2000,0.0
Namacurra,-17.4998,37.0266,2006,2014,1.0
Antigos Combatentes,-17.5685,36.6995,2006,2010,1.0
Nicoadala,-17.5904,36.8285,2002,2014,1.0
Kalimbeza,-17.55,24.5,1999,2000,1.0
Bukalo,-17.716,24.516,1999,2000,1.0
Caprivi Strip,-17.5112,24.2815,2000,2000,1.0
Katima Mulilo,-17.509,24.265,2002,2004,0.0
Gibeon,-25.121,17.768,2002,2004,0.0
Kangongo,-17.9508,21.1712,1999,2000,1.0
Rundu,-17.925,19.753,2002,2004,0.0
Opuwo,-18.06,13.824,2002,2004,0.0
Engela,-17.436,15.86,2002,2004,0.0
Witvlei,-22.408,19.497,2002,2004,0.0
Mahenene,-17.4385,14.7842,1999,2000,1.0
Outapi,-17.5094,14.9885,1999,2004,1.0
Oshakati,-17.782,15.695,2002,2004,0.0
Zindarou,13.4348,2.9205,2004,2007,1.0
Bermo,14.6742,6.6842,2005,2007,0.0
M誔iabougou,13.59,7.19,2009,2010,0.0
Tchakye,14.1589,7.6115,2005,2007,0.0
Boukoki III,13.511,2.102,1992,1995,0.0
Goudel,13.521,2.09,1992,2009,1.0
Lazaret,13.5561,2.1292,1992,1995,0.0
Plateau,13.5307,2.0947,1992,1995,0.0
Boukoki II,13.493,2.139,1992,1995,0.0
Godokere,13.5269,2.1851,2002,2003,1.0
Lamorde,13.505,2.117,1992,1995,0.0
Niamey industrial zone,13.4692,2.1598,2002,2003,1.0
Poudriere,13.511,2.137,1992,1995,0.0
Talladje,13.4926,2.1536,1992,2003,1.0
Gaweye,13.4726,2.1212,2002,2003,1.0
Fararatt,14.0188,6.2618,2005,2007,0.0
Banizoumbou,13.9997,2.6581,2003,2007,1.0
Maichilmi,14.42,3.92,2005,2007,0.0
Maikogo,14.39,3.4,2005,2007,0.0
Exterieur,13.6707,1.7913,1992,1995,0.0
Kabatche,13.6719,1.8114,1992,1995,0.0
Saguia,13.4633,2.1003,2002,2003,1.0
Vallee Fatay-Karma,13.748,1.827,1992,1995,0.0
Zimba,13.6743,1.8161,1992,1995,0.0
Garey,14.6601,0.9405,2005,2007,0.0
Charezamna,13.8073,8.9694,1994,1994,0.0
Damagaram,14.134,9.483,2005,2007,0.0
Garin Liman,13.837,8.9801,1994,1994,0.0
South Zinder,13.7828,9.0035,1994,1994,0.0
Falenko,14.267,8.534,2005,2007,0.0
Ibekwe Akpannya,4.6894,7.7665,2016,2016,1.0
Aguleri,6.3333,6.8834,2014,2014,1.0
Achalla,6.3397,6.9924,2011,2011,0.0
Amansea,6.2525,7.1462,2011,2011,1.0
Isu,6.2675,7.0424,2011,2011,1.0
Mgbakwu,6.2665,7.05,2011,2011,0.0
Amawbia,6.2018,7.0496,2011,2011,0.0
Awka,6.2101,7.0741,2011,2011,1.0
Mbaukwu,6.1426,7.0744,2011,2011,1.0
Nibo,6.1689,7.0718,2011,2011,1.0
Bakin-Kogi,10.084,10.349,1999,1999,1.0
Gwantar,9.9749,9.5058,2016,2016,1.0
Misau,11.314,10.473,2010,2010,1.0
Nembe,4.5346,6.4048,2008,2010,0.0
Ogbia,4.6901,6.3206,2008,2010,0.0
Ekeremor 1,5.0195,5.4571,2008,2010,0.0
Ekeremor 2,4.9874,5.6728,2008,2010,0.0
Ekeremor 3,5.024,5.8192,2008,2010,0.0
Ekeremor 4,5.0695,5.8986,2008,2010,0.0
Ekeremor 5,4.8749,5.7751,2008,2010,0.0
Amassoma,4.968,6.134,2006,2006,1.0
Kolokuma,5.132,6.3004,2008,2010,0.0
Yenagoa,4.9212,6.2748,2008,2010,0.0
Sagbama,5.1524,6.1924,2008,2010,0.0
Southern Ijaw,4.8809,6.1253,2008,2010,0.0
Ega,6.9069,8.4353,2010,2011,0.0
Oju,6.844,8.417,2010,2011,0.0
Otukpoicho,7.2531,8.0781,2010,2011,0.0
Adim,5.768,7.983,2001,2002,1.0
Otukpo,6.818,8.667,1997,2011,0.0
Ekeremor,5.054,5.7805,2008,2010,0.0
Ajanomi,5.7856,6.0913,2008,2008,0.0
Ekrejeta,5.7894,6.1023,2008,2008,0.0
Ivie,5.7831,6.0998,2008,2008,0.0
Monkey joint,5.7886,6.0989,2008,2008,0.0
Oghara,5.58,5.85,1999,1999,0.0
Ojeta,5.7933,6.1033,2008,2008,0.0
Otorho,5.7464,6.1274,2008,2008,0.0
Urhuoka,5.8072,6.112,2008,2008,0.0
Ezza,6.451,8.083,2002,2016,1.0
Uromi,6.716,6.325,2001,2001,1.0
"Uromi, Ekpoma and Auchi",6.84,6.24,2002,2003,1.0
Auchi,7.081,6.263,2001,2001,1.0
Benin,6.338,5.625,1997,1999,0.0
Ado-Ekiti,7.617,5.22,2005,2005,0.0
Ati-kankan1,7.5935,5.2169,2005,2005,0.0
Ati-kankan2,7.6746,5.2329,2005,2005,0.0
Okigwe,6.4336,7.4833,1999,1999,0.0
Amaechi-Idodo,6.4611,7.6744,2014,2015,1.0
Nsukka,6.862,7.39,2008,2008,0.0
Okigwe,5.45,7.15,1999,1999,0.0
Orlu,5.787,7.033,2002,2003,1.0
Jigawa,11.367,9.533,2014,2014,1.0
Auyo,12.3601,9.9856,2009,2011,0.0
Kirikashama,12.688,10.258,2014,2014,1.0
Giwa,11.18,7.27,1997,1999,0.0
Ikara,11.179,8.226,2002,2003,0.0
Sabo,12.21,8.28,2003,2003,0.0
Bunkure,11.6961,8.5419,2009,2011,0.0
N誈abakoro Droit,12.667,7.86,2009,2010,0.0
Gwade,12.21,4.02,2002,2003,0.0
Alakia,8.817,4.649,2002,2005,0.0
Monai,9.05,4.63,2007,2009,0.0
Ifako Ijaiye,6.6851,3.2917,2010,2010,0.0
Badagry,6.422,2.892,2005,2010,1.0
Iworo,6.419,3.017,2005,2005,0.0
Moba,6.418,3.116,2005,2007,0.0
Ejirin,6.6152,3.8937,2014,2015,0.0
Akodo,6.388,4.231,2007,2009,0.0
Agege,6.604,3.324,2007,2009,1.0
Alimosho,6.61,3.3,2006,2006,1.0
Egbeda,6.5916,3.2917,2010,2010,0.0
Isheri-Ikotun,6.6393,3.3787,2010,2010,0.0
Ikorodu,6.606,3.509,2007,2010,0.0
Lagos (Urban area),6.461,3.38,2005,2005,0.0
Lemu suburb,6.47,3.37,2000,2000,0.0
Akoka,6.519,3.381,2007,2009,0.0
Ibeshe Island,6.549,3.4788,1998,1999,1.0
Mushin,6.531,3.349,2006,2006,1.0
Bariga,6.5338,3.3834,2007,2010,0.0
Ajeromi,6.4453,3.3459,2006,2006,1.0
Ajeromi-Ifelodun,6.4455,3.3338,2005,2005,0.0
Amuwo-Odofin,6.47,3.3,2006,2009,1.0
Amuwo-Odofin (Mile 2),6.4579,3.3109,2010,2010,0.0
Iyana-Iba,6.492,3.2049,2010,2010,0.0
Ojo,6.4702,3.1832,2006,2006,1.0
Okokomaiko,6.467,3.198,2010,2010,0.0
Kosofe (Mile 12),6.6141,3.4002,2010,2010,0.0
Ogudu,6.574,3.398,2007,2009,0.0
Plateau and Nassarawa area,8.85,8.74,1999,2002,1.0
Alagye,8.4,8.35,2013,2016,1.0
Doma,8.374,8.33,2012,2013,0.0
Gwamlar,8.83,7.86,1999,1999,0.0
Kireyi,8.5324,8.6858,2012,2014,0.0
Lafia,8.486,8.521,1997,1999,0.0
Ugah,8.4916,8.5166,2004,2004,1.0
Lambaga Arikpa,8.734,8.5341,2012,2016,1.0
Awuru,9.7,4.633,2007,2009,0.0
Kainji area,9.872,4.578,2007,2009,0.0
New Bussa,9.881,4.518,2001,2001,0.0
Abeokuta (Lantoro),7.1627,3.3605,2001,2001,0.0
Abeokuta (Obantoro),7.15,3.35,2001,2001,0.0
Aiyetoro,7.239,3.0322,2001,2001,0.0
Elewi Odo,7.43,3.08,2007,2009,0.0
Idi-iroko,6.6398,2.7527,2002,2002,0.0
Ipokia,6.535,2.848,2002,2005,0.0
